ra,dec,wid,hei,ra1,dec1,ra2,dec2,ra3,dec3,ra4,dec4,score,GLON,GLAT,reff
245.143301864737,-50.5755353386416,3.10333530601724,1.98839936563573,245.168332929829,-50.5589654940247,245.169171848635,-50.5915911670944,245.117449593535,-50.5594792099953,245.118253086949,-50.592105483452,0.999291181564331,333.08920957846726,-0.3707840134232424,1.2420416613221599
245.084225156131,-50.8887944760024,3.98475270168262,2.56760126660552,245.117417021801,-50.8681324043935,245.116280805874,-50.9101914216832,245.052198320074,-50.8673980672398,245.051004476773,-50.909456010693,0.999565660953522,332.8421745603935,-0.5670167967649349,1.5993167356679276
244.990524816165,-51.172774045558,3.86053640039336,2.36189104114075,245.021821407913,-51.1530918120693,245.022709262212,-51.1919007078361,244.958366988872,-51.1536469995717,244.959201605663,-51.1924566627549,0.976752161979675,332.6005979963773,-0.7275320978278575,1.509815082889858
244.319142667553,-49.9933834516683,30.5841449029975,19.8500405319382,244.5731890811,-49.8368240847709,244.561004645385,-50.1588255281464,244.07892361101,-49.8279915192807,244.063453332716,-50.149892674475,0.999586701393127,333.1207369592494,0.41357441988058197,12.319664321311391
243.904630750374,-49.8133589000058,4.83954622200258,3.0876678138884,243.944940386204,-49.7893071423963,243.94242614027,-49.8390901995289,243.866875192519,-49.7876290692974,243.864281282504,-49.8374091888005,0.991220474243164,333.0535165901368,0.7284833374318256,1.932803087713708
244.92617910648,-50.3131080942976,15.1245660441663,9.71794629228597,245.048740231377,-50.2321281556418,245.052428212962,-50.3920345451389,244.800352112225,-50.2341757492296,244.803195869358,-50.3940939271799,0.994410037994385,333.17536019538807,-0.08694496224977001,6.061759656059867
244.274314983329,-50.7930148574878,6.91316203116514,4.39873254290589,244.331394030903,-50.756358951424,244.331969565839,-50.8293664077975,244.216750198653,-50.7566629102573,244.217146137922,-50.8296711604724,0.999277353286743,332.5437392988993,-0.14077674976977048,2.7572246372424702
244.382588786981,-50.5415423361535,4.28926022023063,2.73023592480655,244.418316566185,-50.5199946622518,244.416482384426,-50.564294767332,244.348727301465,-50.5187908352519,244.346828895848,-50.5630890797784,0.987998485565186,332.7680802370603,-0.008039340588376388,1.7110444430316034
244.792667044216,-51.0721070160028,2.86365566751726,1.80879873202443,244.815990356342,-51.0570337818375,244.816538426978,-51.0868465834576,244.768810832519,-51.0573672713448,244.769328561026,-51.0871804273712,0.989961385726929,332.5827488094136,-0.5686683480597107,1.1379561437462993
248.971331719381,-48.0224214810917,1.82899430214263,1.14506021914707,248.985632384714,-48.0128794216592,248.986576029021,-48.0313044319282,248.956092790652,-48.0135383121346,248.957025673137,-48.031963758645,0.10396882891655,336.6589079019575,-0.40568922595266793,0.7235863142069131
247.789644659475,-48.5296874198204,14.5954354114792,9.74302511103375,247.911084964362,-48.4503674415007,247.908640532726,-48.61088190776,247.671025433306,-48.4484981559094,247.667827707504,-48.6090021741116,0.995617985725403,335.75233539231283,-0.17339776608462368,5.962459511822974
247.444678305172,-49.1782080884616,3.10779072416324,1.97775028201036,247.470568389931,-49.1622750104109,247.469786229576,-49.1946894938256,247.419586723319,-49.1617269891254,247.418771877862,-49.1941408604845,0.197584003210068,335.1250477335209,-0.4537894452681955,1.239600135239488
246.764504521686,-49.3976867042733,3.82966921743673,2.49956253236505,246.796405879488,-49.3778910080876,246.794876336226,-49.4185167527638,246.734157811832,-49.3768573772243,246.732578059198,-49.4174816790174,0.995243310928345,334.6596831000332,-0.2851554935414132,1.5469726635639551
243.836897558508,-50.4355318616385,3.38188941580597,2.23120468024661,243.865068857883,-50.4169997642005,243.86499065635,-50.4541252543724,243.80882668551,-50.4169385097016,243.808704034286,-50.4540639182796,0.240039616823196,332.5917259786218,0.3092546171194145,1.3734707398250932
105.764271994264,-6.99755004394959,3.66814562364056,5.3252706857737,105.794781933932,-6.95317291254705,105.794842666746,-7.04188829945597,105.733706906352,-6.95321153981871,105.733756470026,-7.04192742397661,0.385684788227081,220.48054897497533,-0.6179813278775118,2.2098568030939334
105.878916775815,-9.38141065507745,5.73513597924517,5.55168754961478,105.926703672493,-9.3352974253953,105.926575835409,-9.42767509553037,105.83126952252,-9.33514696970346,105.831118072839,-9.42752312968065,0.184149652719498,222.65214766642885,-1.6088010256636873,2.821333151691022
104.928640913028,-7.7938788001171,3.64025825867884,3.63177500893878,104.958974507056,-7.76368975948269,104.958911611031,-7.82414374012657,104.898373997947,-7.76361415664426,104.898303536078,-7.82406754421489,0.959107756614685,220.8099236414476,-1.7190707127587375,1.8180070798784593
105.160591486846,-8.87832795069865,9.99719778739603,9.64986950278949,105.24388368608,-8.79847680338642,105.24336948726,-8.958746127812,105.077849051087,-8.79791496943218,105.077263722956,-8.95817390216401,0.264793992042542,221.88017289236998,-2.0097250571540894,4.910999237475697
105.285994190377,-9.06601354866699,1.93935520015003,1.89390181471715,105.302154805825,-9.05033224260196,105.302058728017,-9.08179615298866,105.269931008512,-9.05023112274337,105.269832219156,-9.08169467633398,0.205428570508957,222.10384035012376,-1.985171632387387,0.958246880107794
307.584579942836,39.821489026665,6.69470213432305,5.00269529613533,307.63949227167,39.8631786817928,307.640336105545,39.7805234863927,307.528757736639,39.862453511617,307.529733657488,39.7798004268573,0.996766686439514,78.69346791851514,0.3498613575954451,2.8935944289242177
307.766686925699,40.2937124224528,4.60174051687204,3.52844205452044,307.804558007006,40.3231163001016,307.805018575722,40.264689094921,307.728322900441,40.3227353622623,307.728848219625,40.2643089325263,0.989462375640869,79.15711205777531,0.5155993748998765,2.0147564842755767
306.805588127871,39.4347139013599,14.2113462476243,10.9929575532435,306.923558982189,39.5263226492146,306.923857146229,39.3435682988798,306.687001375435,39.5258579673514,306.68793500763,39.3431066899939,0.999863624572754,78.02872954923286,0.6100903160088724,6.249494501049269
307.399175330486,39.0366887094645,11.1807502775389,8.64389577277819,307.492445693794,39.1081426453906,307.491484934743,38.9646570042725,307.306670837572,39.1087219338188,307.306099855835,38.9652332543761,0.99857372045517,77.97437901887507,0.004409585342674944,4.91541554857031
307.00504928732,38.580134998708,5.82287646712984,4.58551113945973,307.053149842806,38.618347829252,307.053547989658,38.5422746030205,306.956500048539,38.6179949189652,306.956999268277,38.5419226435944,0.99973201751709,77.424439590482,-0.01374788757992299,2.583643982039795
306.85411115146,37.2927127680548,4.38442362731621,3.43631558644404,306.890215970359,37.3213489160424,306.890634048011,37.264430845926,306.817560320889,37.3209943206491,306.818034266582,37.2640769896017,0.99706095457077,76.3088528156973,-0.6673145431308479,1.940764234014542
305.59728576782,40.2357493661642,11.096309439248,8.42915285245724,305.689847783497,40.3057391314382,305.689342351707,40.1655067318032,305.505043643231,40.3059926126775,305.504909292843,40.1657589887378,0.999544143676758,78.14889126968873,1.8299519266849174,4.83560979509269
305.579305598227,39.9405892143218,12.0460939211034,9.12416756142989,305.676571553589,40.0166272582218,305.679580276211,39.8670213271506,305.478812044192,40.0141504730501,305.482258518917,39.8645577988647,0.996568322181702,77.89852286302698,1.672843717426018,5.241912327501993
306.232348183184,38.9402925841202,3.49812790146302,2.82119540593428,306.261508719302,38.9634108126529,306.260968964793,38.9167827849991,306.203708461028,38.9638027084313,306.203206587611,38.9171740303976,0.978510856628418,77.36830817713219,0.6859672622109201,1.5707404595427275
306.54666611223,39.0558851451158,4.10166093690577,3.22238140281883,306.580478271803,39.0827384620427,306.580833327292,39.0293150549797,306.512472311677,39.0824549581119,306.512880538149,39.029032105329,0.999754428863525,77.60384264844927,0.5534416103110129,1.8177675816611987
305.502818268558,37.8992282815401,7.62002772820324,5.83804688968172,305.566358209889,37.9462091729539,305.564272647512,37.8505793037829,305.441284469078,37.9478800852775,305.439357747752,37.852244564146,0.209863394498825,76.18760222737104,0.5572065098220705,3.3348942703602087
305.409530274643,37.436754804701,6.13046286059671,4.8626161755486,305.460643966652,37.4760178250608,305.459026198636,37.3962339031049,305.359981347639,37.4772775060308,305.358469585642,37.3974899846074,0.990011692047119,75.76549222957958,0.354304789643659,2.7299307623792175
306.000883615784,37.6389616578344,11.7599365103729,9.26979706868934,306.098978991774,37.7128439583768,306.094630346212,37.5617178791782,305.906945075215,37.7162144969897,305.902980049935,37.565070296793,0.946772873401642,76.19961063759757,0.08539757235012954,5.220445981710458
306.35842268854,37.3555540713699,10.084563358115,7.93636438692403,306.442535706508,37.4203995707058,306.440726378158,37.2894192665999,306.275969018953,37.421692006382,306.27445965054,37.290705441792,0.954266548156738,76.13144342982031,-0.309746126333141,4.473107686302189
304.458408157756,39.3409329053129,15.2095178698039,11.7539696082918,304.582640378309,39.4388862456374,304.584982332201,39.2450823969742,304.331490367705,39.4367762264741,304.334519552808,39.2429867521659,0.99877917766571,76.91529145932518,2.045503890486572,6.685286284042855
305.229461598072,39.5613562374953,11.6489734463778,8.98213008836564,305.326196758529,39.6362077754019,305.32643374612,39.4868511101638,305.13228418868,39.6358604571532,305.132931698961,39.4865056072625,0.99965900182724,77.43342290465432,1.6782348706368386,5.114503761150304
304.707706478112,39.4593973729844,6.86116222505802,5.09843132646466,304.764044623482,39.5018848267008,304.764848965735,39.4176198198719,304.650496261984,39.501173874105,304.651436061245,39.4169109712597,0.991663575172424,77.12164305030774,1.9526865334980497,2.957243836082501
304.467463192019,39.6090854838211,8.70712816035166,6.36117407549719,304.538631205864,39.662096365835,304.539969149603,39.5572702535543,304.394850346931,39.660898517985,304.39640206568,39.5560767979101,0.956899762153625,77.1414048440716,2.1900626775681498,3.721140884381446
304.796380518559,37.3928251191212,2.47526248443705,1.96564935335914,304.817012087051,37.4089057045931,304.816629996104,37.3764447951945,304.776122278773,37.4092056177505,304.77575771231,37.3767443589465,0.772442877292633,75.45321504559644,0.7305879411155451,1.1028937054321946
303.941505244766,38.5127544687019,3.90649543515792,3.72448607249893,303.974065933986,38.5437831276483,303.974025714643,38.4817170894836,303.908957676734,38.5437918573585,303.9089716537,38.4817258003174,0.122712105512619,76.003197647316,1.9164541737515957,1.907202653136677
303.670107464915,37.8639942377935,5.3526323501103,4.98309532464205,303.712734510353,37.9055210074807,303.714688067803,37.8237718776091,303.625477528634,37.9042146473477,303.627529752872,37.8224694187366,0.155737519264221,75.34488803600371,1.7335345635332184,2.5822798666276676
304.069416516021,37.5865275859459,2.03011273427592,1.60030610596877,304.086337101143,37.599822513744,304.086280470225,37.5731917114697,304.05254660381,37.5998634799025,304.052501888906,37.5732326386676,0.210314780473709,75.28989908719835,1.3167406303747602,0.9012216437240494
303.991408502578,38.0400024179656,4.47199708185735,3.58969422154274,304.028689981738,38.0698750911193,304.028607989669,38.0100883213126,303.954179341865,38.0699165583383,303.954156697041,38.0101297010921,0.268650680780411,75.6321283668897,1.6207038469742712,2.0033161310374434
312.089376708379,44.3157601173999,18.8814515426361,13.5629605890935,312.247012937571,44.4244919204356,312.24043173544,44.2027437226043,311.937740081979,44.4287930657558,311.932322078527,44.207011760804,0.61359429359436,84.29286828833706,0.4356309770887454,8.001380867351148
311.751750867876,44.8999982451125,9.39086199732287,6.69536794645722,311.828808896049,44.9557938447605,311.829931966991,44.8450837538562,311.673417600369,44.954911002847,311.674845008095,44.8442043789862,0.60800975561142,84.59641980940886,0.9896881089454388,3.9646965964143703
312.592888612554,44.9113932076549,13.368352083944,9.1831552075422,312.704441850561,44.9875489524584,312.703625295824,44.8348674162105,312.481851321333,44.9879200030029,312.481635982495,44.8352364589476,0.760659456253052,84.98098337165591,0.5345119543647965,5.539937997304842
311.141505604899,45.4816526716317,3.89874504263389,2.81583219584192,311.174008173379,45.5047563090199,311.173462514298,45.4581875469854,311.109522642582,45.5051180835828,311.109029089336,45.4585487469387,0.919036626815796,84.78294291067898,1.688617649317416,1.656669234822358
311.412748209977,44.2425195654543,6.22888963960804,4.60621255860332,311.46337449647,44.280905273598,311.464621574083,44.2050186139482,311.360806746756,44.2800193099832,311.3621900226,44.2041350642879,0.996241450309753,83.93218198151725,0.7672261395784622,2.6782265440080244
309.999433954659,44.6617443347972,3.82589238264814,2.41582243374268,310.030985571435,44.6818762840955,310.031305544039,44.6418887665227,309.967540670994,44.6815997117042,309.967904032167,44.6416125768665,0.708872139453888,83.63982526974361,1.819892885708722,1.520088537477884
312.281736206462,44.4660811824825,4.12925229748339,3.24177415688553,312.316161804511,44.4920496158818,312.314520526101,44.4390668791995,312.248921562348,44.4930964484809,312.247340932887,44.4401117863679,0.389001548290253,84.49622249214633,0.42379147174878484,1.8293512091204531
81.1774834265915,36.6026262738001,4.60160072027918,3.67766665488375,81.2158451497435,36.6332250656434,81.2157556566901,36.5719790784966,81.1391810955268,36.6332735227446,81.1391518044055,36.5720274283159,0.944002270698547,171.17828043190798,0.4537836430197299,2.056888033417217
79.5481677431286,37.5565591427641,1.93992068299565,1.33528537192575,79.5643235790956,37.5676865231695,79.5643313128459,37.5454431591021,79.5319993014626,37.5676751218139,79.5320167791101,37.5454317669708,0.203974187374115,169.6541547581869,-0.07212051450765312,0.804727859387927
78.3541440550134,37.4485655991804,4.64971843501388,3.73159956639697,78.3918806101246,37.4796627082002,78.3928758322549,37.4182648164485,78.3153805250047,37.4788654899792,78.3164392526696,37.4174693820936,0.9787557721138,169.19131640380638,-0.905626817298314,2.0827198140872065
77.500850355904,38.8157907343455,3.03431892099894,2.37688103619163,77.5258618360335,38.8355981527786,77.5261292405395,38.7961968842732,77.4755572585228,38.8353844314882,77.4758530885201,38.795983468842,0.508414328098297,167.6914239341765,-0.6401580203156398,1.3427783790596113
77.774410573449,37.9792705791728,6.36040619957839,5.15047301910656,77.8253587981185,38.0221923986131,77.827384163037,37.9379466164171,77.721377393044,38.0205921200331,77.7235219395966,37.936351181628,0.540147304534912,168.49221537805954,-0.9635602757109727,2.8617783160775483
78.1365472862689,38.4431740917,3.99773430178215,2.74886238760558,78.169872598959,38.4660034807621,78.1697611033001,38.4202669377521,78.1033117488874,38.4660813108789,78.1032436939293,38.420344637407,0.284147411584854,168.28561391052475,-0.46007944182690863,1.6574997328664647
80.4894333345966,36.6319797420203,3.83541739648564,1.87588247280161,80.521401695319,36.6471342103877,80.5210177219683,36.6163475251646,80.4578358490548,36.6476122330446,80.4574780720442,36.6168249994845,0.235852956771851,170.84199237360727,0.014741081421425155,1.3411554971316522
202.152239943169,-61.6856836573265,3.86699114183955,1.81975629166914,202.184449877432,-61.6714328629212,202.18255333983,-61.7008485774524,202.121956530346,-61.6705193059246,202.120000025068,-61.6999338830076,0.7301025390625,307.3250588449149,0.8685972905268132,1.3263654718997469
201.496760787403,-62.5037974579962,6.53060268634988,3.1278407958095,201.546625863825,-62.47773318882,201.551226339633,-62.527864961312,201.442382961528,-62.4797278131025,201.446807984624,-62.5298638687502,0.998536109924316,306.90777188463295,0.10094759793595813,2.259794542850537
201.098534775108,-62.891026707841,6.36419834340359,3.02718817480127,201.147739458768,-62.8658010046537,201.151612201333,-62.9146024593918,201.045542228943,-62.867449226418,201.049245211386,-62.9162541409003,0.984151124954224,306.67610272938595,-0.25910792198209304,2.1946312883512564
201.08161219879,-62.3645968376938,11.3750777964179,5.02923754234743,201.170161921918,-62.3226890950321,201.176528407675,-62.4035286296721,200.986943777735,-62.3256599053332,200.992814687833,-62.4065097207379,0.687181830406189,306.7354577054149,0.2640229890175715,3.781797466181511
202.171222809939,-63.1428565500283,2.54483679045734,1.06943239208874,202.190480398219,-63.1339447868783,202.192435626076,-63.1508135086279,202.150021679569,-63.1348992445273,202.151953535893,-63.1517686600798,0.90093731880188,307.1241166176177,-0.5746818523292679,0.824853153036076
199.141828623075,-62.7172740340163,1.85367776523265,0.870866282005807,199.157115287987,-62.7100168258572,199.157279696837,-62.7244611489414,199.126385067417,-62.7100868973759,199.126534440059,-62.7245312638906,0.99652224779129,305.80707065052525,0.014106708424500255,0.6352766057877842
198.865297366401,-62.6456383343863,5.39832051968858,2.52127062781597,198.910188251919,-62.6246277585528,198.910314710421,-62.6666206176396,198.820343801505,-62.6246560256698,198.82034270176,-62.666648935683,0.996549606323242,305.6875609115026,0.09750531014694323,1.8446291609580405
199.770014850322,-62.5724860838768,4.98356697856821,2.26106497340695,199.810331462733,-62.5536440961822,199.811570180678,-62.5907736579227,199.728510731035,-62.5541980689965,199.729647026843,-62.5913285124057,0.912257730960846,306.10901401312253,0.12862302223083988,1.6784046545654658
198.896413171411,-63.3950629946191,4.89198462221452,2.15478353179932,198.937060762879,-63.3771064818003,198.937205027494,-63.4129766535716,198.855671950457,-63.3771493024408,198.855714944815,-63.4130195406636,0.995329558849335,305.63164748672824,-0.649963997060369,1.6233582400200028
200.323120321649,-63.0261194364229,5.54332620883599,2.55768061036747,200.367139994034,-63.0048058602194,200.369346860605,-63.0464764445271,200.276958090457,-63.0057615705529,200.279036341501,-63.0474338703922,0.987567842006683,306.3097606682794,-0.35033683629183265,1.8826881022411563
199.129409382545,-62.9923861127866,1.69624200512487,0.793268295234668,199.143402871117,-62.9857755523288,199.143547896553,-62.9989354305193,199.115277196467,-62.9858367777158,199.115409566041,-62.9989966905827,0.93134605884552,305.77466441038814,-0.2591488564657508,0.5799946128436971
200.056510867974,-63.0390741607689,2.91290842316357,1.27740250205193,200.07989347225,-63.0284292332294,200.080793617941,-63.0493037049602,200.032245144222,-63.0288444299558,200.033111237483,-63.0497192749303,0.872511506080627,306.18816646057576,-0.3494785547514746,0.9644890497042056
200.232342599581,-63.2330412899662,3.37522963305446,1.51602268057104,200.259254988398,-63.2204079130316,200.260481233874,-63.2451293293369,200.204227406656,-63.2209529597884,200.205406769398,-63.2456749577078,0.498750060796738,306.2452236122623,-0.5511732249083922,1.1310310203356526
197.71308004322,-62.669355352613,26.463795717587,12.1419703574641,197.932882761234,-62.5715856121246,197.926886397373,-62.770545732756,197.500731514998,-62.5681795601316,197.491819499274,-62.7671105054397,0.999630808830261,305.15822638283487,0.11844118781894401,8.962737070071379
197.059243911914,-62.5623973823219,6.50904476249252,2.88038706617868,197.1134444341,-62.5397232948672,197.110756151501,-62.5864012723505,197.007814707331,-62.5383948212475,197.004960354725,-62.5850701408225,0.998932957649231,304.86574733090293,0.24625742522226635,2.1649808513622895
198.496469795938,-62.3944219250933,8.0561604742968,3.66868616607803,198.563536392147,-62.364160207316,198.56301086733,-62.424994511949,198.430064873365,-62.3638497425144,198.429267050909,-62.4246832385937,0.984565675258636,305.5407408746123,0.3630582536380417,2.718249642865666
197.154758698101,-62.2504164857013,5.77340937665952,2.72419123604337,197.198278317912,-62.2277158551105,197.202903505602,-62.2710402864,197.106680015991,-62.2297907589168,197.111172952897,-62.2731190423779,0.998942494392395,304.9304603113043,0.5546432789503242,1.9829190115828281
197.923163872317,-62.9249980524957,2.34181985605858,1.05780291287445,197.94267333225,-62.9164275254025,197.942152247078,-62.9338131224644,197.904186908626,-62.9161830739164,197.903643001316,-62.9335684881995,0.982347846031189,305.2343138697481,-0.14383159427109757,0.786953598563154
198.178709479838,-62.3218747962566,14.2055238067849,6.46724178487162,198.29687982485,-62.2690613212912,198.295006749349,-62.3757697103375,198.062830250414,-62.2679823472563,198.060121094737,-62.3746858061414,0.910494148731232,305.4000118003315,0.4478686172511946,4.792456497956655
198.599187182239,-62.7187363011056,7.08539634574095,3.36841977390876,198.658176402724,-62.6908517004667,198.65786730916,-62.746806577307,198.540618553446,-62.6906662477419,198.540086463628,-62.7466206789066,0.774767160415649,305.5592869725857,0.03583229494031541,2.4426721616384937
198.693073973192,-62.2379515061146,4.37542867858667,2.04006915827392,198.729515300436,-62.2210179455007,198.729411637068,-62.2549521067131,198.656777466136,-62.2209509540752,198.656591489126,-62.2548850181695,0.260640919208527,305.6456392929752,0.5107844071583308,1.4938354244537682
198.271676506371,-63.0128746621325,9.37115259828204,4.22327708089512,198.349677015407,-62.9782808234832,198.348550082555,-63.0480690887428,198.194987788753,-62.9776811373946,198.193491138769,-63.0474675989095,0.986597299575806,305.3850407546472,-0.24428637788815827,3.145511643194764
198.608252867224,-63.1570261464301,2.84446854183273,1.27410289794796,198.631948176027,-63.1464793357872,198.631810476359,-63.1676436867118,198.584712449512,-63.1464086384126,198.584540366997,-63.1675729248087,0.975205361843109,305.52435289341787,-0.40108260217667635,0.9518594450168167
198.419523842986,-63.67568665398,8.57459373595816,3.56834915533284,198.490905326334,-63.646345980796,198.490221597747,-63.7054231505513,198.348973017129,-63.6459506646291,198.347995430735,-63.7050268199437,0.844435930252075,305.39472903264453,-0.9103379686756745,2.765734274791622
196.78089824751,-61.4147665394265,4.51490718648017,2.20997116110397,196.815310087034,-61.3963506642887,196.818543140927,-61.4317158730298,196.743294687819,-61.3978161034139,196.74644507426,-61.4331835169737,0.313882172107697,304.8076114907283,1.3998430474664088,1.579383952462339
195.513883922314,-61.4869420753185,5.12309391706822,2.44612978823838,195.556231017478,-61.4665577244561,195.556604120535,-61.5071748375743,195.471219221917,-61.4667091849837,195.471481329325,-61.5073265542601,0.921069979667664,304.19902765013677,1.3586816126084775,1.7700107795210893
195.871710682362,-62.2184731989159,20.9682458781862,9.86967832422451,196.046009587131,-62.1433102514054,196.031410590666,-62.3007324314923,195.712883729156,-62.1362377927552,195.696538822494,-62.2936123200107,0.877203702926636,304.3354986336124,0.6204346512408011,7.192875673903732
196.22331307176,-62.1775195502347,6.30174429049532,3.00210204907501,196.275787314923,-62.1543901262295,196.271705574956,-62.2025380371064,196.175001153743,-62.1525030029552,196.170758243415,-62.2006470346475,0.509941458702087,304.5013283009359,0.6532206247226714,2.174768921474345
195.347851599094,-62.7367579546828,5.07193576412362,2.30131141837319,195.388381320713,-62.7175806784608,195.390144128094,-62.755146176058,195.305611865359,-62.7183690954452,195.307269082209,-62.7559358687671,0.997177362442017,304.07150842939393,0.11296481122897042,1.7082230304641897
196.214696591807,-62.8536088109291,7.64958271393709,3.48024405348227,196.274163312116,-62.8246079422494,196.278501934555,-62.8806807318405,196.151008889323,-62.8265345598191,196.155112231233,-62.8826120098074,0.999860048294067,304.4620946164812,-0.021741064473493256,2.5798456713435556
195.821278265165,-63.2329941804429,7.23026885055674,3.28514648173567,195.878139360418,-63.2056188194127,195.881584331302,-63.2588776363296,195.76107985046,-63.2071090052546,195.76430951848,-63.2603712607749,0.99997341632843,304.26536099911596,-0.3919228022138991,2.436826433930486
196.495817811405,-63.6741151860887,2.0243644150213,0.914765549904075,196.512683329829,-63.6670172706195,196.511492839879,-63.6817383161676,196.480151153,-63.6664922236692,196.478943922912,-63.6812129338987,0.671255946159363,304.5438535506083,-0.8478997627589667,0.6804077504175714
201.767134014367,-62.0632452726428,3.14967688755303,1.46498510220439,201.793371490869,-62.0519117189595,201.791530345296,-62.0754537003366,201.742757345225,-62.0510372819665,201.740876876077,-62.0745783893086,0.375787556171417,307.0921588189456,0.5203529794888585,1.0740379086678786
198.297138801456,-62.6932330328944,61.2882721896165,27.6747785147651,198.803952779951,-62.4663690001487,198.80368492981,-62.9238747147652,197.798435919272,-62.4626284061857,197.78248157679,-62.920060010478,0.94914722442627,305.42351236819036,0.07324422192517709,20.592106244871324
196.868266032526,-62.1440913291505,4.6389381833427,2.15124089464567,196.903631451079,-62.1261648827205,196.90694494818,-62.1604892640777,196.829629311791,-62.1276922721725,196.832858419053,-62.1620188976313,0.657934427261353,304.8039542043973,0.6693584085515474,1.5795152363731815
197.424449628355,-62.6016519022237,19.0880956205552,8.73304824094276,197.583143192732,-62.5319738718036,197.577178274929,-62.67443203692,197.272468780035,-62.5288812329042,197.265008265722,-62.6713204672669,0.989718437194824,305.0308587642654,0.19565736915463794,6.455564651562959
196.744450583382,-63.8104442682925,7.8033002988235,3.45417992078993,196.804088643169,-63.7816608559271,196.809538613369,-63.8368663493731,196.679483608388,-63.7840193465963,196.6846914686,-63.8392305212736,0.251971006393433,304.64571751556343,-0.9904177877517539,2.5958622463494763
195.209582974818,-62.4028363087412,7.44664349077141,3.38730638835884,195.269345016382,-62.3746093792413,195.271694997492,-62.4300133744515,195.147584272646,-62.3756579955579,195.149707612753,-62.4310644857139,0.994495987892151,304.0204016296055,0.44904345788118727,2.5111781631398027
194.973238610727,-63.6461165297805,6.90477749197441,3.04521041732201,195.029036839266,-63.620740189644,195.030828069409,-63.6707326056182,194.915748444542,-63.6214996272602,194.917341089691,-63.6714936965994,0.999475181102753,303.87016315869516,-0.7897717359461628,2.2927331041712535
261.513397677509,-36.3619242766274,18.2135776850555,14.8968519191786,261.65856107667,-36.2377949926412,261.665415616263,-36.4811313291989,261.361855988179,-36.2426949267087,261.367758028924,-36.4860758579608,0.999357461929321,351.5290390850043,-0.5424556846251573,8.235972463721687
260.7708740438,-35.9154112597576,6.04811795190358,4.84679841236698,260.821249609696,-35.875285062906,260.820979839016,-35.955801440956,260.720819082656,-35.8750214674166,260.720447643831,-35.9555370677516,0.999234020709991,351.5609416860205,0.20449624823190002,2.7071206330294233
261.363519492387,-36.2088522705645,2.04991106472107,1.69472016282938,261.379928265181,-36.1947297352598,261.380605137981,-36.2224627742495,261.346439953569,-36.1952415014419,261.347104612817,-36.222975071307,0.960198998451233,351.5882183764037,-0.356646664840988,0.9319369095316806
260.882160672267,-36.2496126174594,6.49639485120701,5.20277135857384,260.934740295866,-36.2062571511873,260.936327333078,-36.291763494307,260.828054085558,-36.2074598171798,260.829520974564,-36.2929700071635,0.873301148414612,351.33605608816924,-0.05857419085716189,2.90685642343436
261.547129231238,-36.0128854142288,1.13462732210905,0.947468008000669,261.55631706038,-36.0049898773583,261.556585375845,-36.0205714308304,261.537674920476,-36.0051993379014,261.53793956825,-36.020781010825,0.955950140953064,351.83364444403355,-0.3698555223190041,0.5184166009836575
261.09888418426,-35.6796182572493,4.75800589371943,3.85918617257261,261.137792530486,-35.6474587186776,261.138549979306,-35.7111895225674,261.059249881078,-35.648046299532,261.059944346172,-35.7117784882205,0.999625563621521,351.90572748777697,0.11788256732933572,2.142546997971165
260.444991849636,-36.3791192426907,3.39387017487752,2.71284332845141,260.473122074449,-36.3565122632413,260.47328217558,-36.4016079754733,260.416717672665,-36.3566304133326,260.416845475851,-36.4017263187155,0.999756217002869,351.0297691524046,0.1583324685951187,1.5171550729528855
261.4759770735,-36.9517358664185,4.88372551419047,3.81358794333792,261.515045277388,-36.91995671092,261.516691264261,-36.9822104625132,261.435295839025,-36.9212597822652,261.436875913326,-36.9835165099757,0.641324877738953,351.0233190869708,-0.8475202561870937,2.1578065679926315
260.60711528537,-37.3781804646311,3.07660119540515,2.48260756500684,260.632155781049,-37.3574922392207,260.632760554821,-37.3984074923148,260.581483868231,-37.357953095018,260.582060937378,-37.3988690319708,0.996017575263977,350.280917597435,-0.5155913780435994,1.3818459937907257
261.316390585236,-37.1212296794573,5.91291707286473,4.76990265246982,261.363779105341,-37.0814815255892,261.365689990116,-37.1595239028973,261.267141372235,-37.0829333862121,261.268951873253,-37.1609799031304,0.283144533634186,350.8115308386064,-0.8369455784112223,2.6553737415706453
260.617281591255,-37.075218283775,3.83475299292286,2.97532048219637,260.649227854395,-37.050675082686,260.648951702999,-37.1000127309243,260.585631503115,-37.050424056221,260.585315304513,-37.0997612652686,0.996539235115051,350.5350823220241,-0.3504985627365771,1.6889063860977624
261.049424447682,-37.6362543043203,11.4606205179109,9.27469459612851,261.141725963761,-37.558968490234,261.145025395377,-37.7111244195375,260.954015053412,-37.5613775740069,260.956931378176,-37.7135467335028,0.416077315807343,350.26624251241964,-0.9509053069799065,5.154943141920863
259.937521893254,-36.1263266256634,21.5822693982204,17.1638341057651,260.115498982519,-35.9832979398566,260.117709575131,-36.268131847774,259.758005085161,-35.9845148734037,259.758873930204,-36.2693618416193,0.999985218048096,351.0038865018336,0.638649123870854,9.623337409352663
259.823671587215,-36.3854365538394,27.1664455478083,22.150167557252,260.048067659094,-36.2008556517939,260.050606586527,-36.5688996507678,259.597832494064,-36.2019658017146,259.598179609175,-36.5700251110814,0.999664902687073,350.7389299401268,0.5653536181155742,12.26520811909562
